removed_subject,converged,optimizer,Intercept,Intercept__difference_from_full,"C(condition, Treatment(reference='Neutral'))[T.Standard]","C(condition, Treatment(reference='Neutral'))[T.Standard]__difference_from_full",sequence_c10,sequence_c10__difference_from_full,subject_accuracy_z,subject_accuracy_z__difference_from_full,item_entropy_z,item_entropy_z__difference_from_full,subject_mean_models_z,subject_mean_models_z__difference_from_full,models_within_subject_z,models_within_subject_z__difference_from_full
65973,True,lbfgs,73.06973432833253,-0.08167734770513846,5.548363470842184,0.41265461624955435,-0.4345745582629442,0.002817084623206234,0.751873561000134,0.44208085978153794,-2.4871428930174093,0.007108186580615072,-1.9630981845298294,-0.1625582189068573,-0.5217138768743541,-0.030857581591451855
65995,True,lbfgs,72.93964029270218,-0.2117713833354884,5.341034022887197,0.20532516829456693,-0.44203755152594015,-0.004645908639789698,0.3759210677904002,0.0661283665718041,-2.5003219136820616,-0.006070834084037191,-1.705857309939477,0.09468265568349521,-0.49420182508190297,-0.0033455297990007127
66020,True,lbfgs,73.18364121589936,0.03222953986168875,5.103176824138838,-0.03253203045379127,-0.4277256582276237,0.00966598465852675,0.30569554537136534,-0.004097155847230749,-2.512987602202013,-0.018736522603988615,-1.8177311840192245,-0.017191218396252372,-0.5144519201053668,-0.023595624822464523
66022,True,lbfgs,73.43106033266035,0.27964865662268323,4.895534731080183,-0.24017412351244705,-0.44478002384307924,-0.007388380956928786,0.3524712891120972,0.042678587893501096,-2.4845823100258793,0.00966876957214513,-2.022963222634346,-0.22242325701137378,-0.4906975660040698,0.00015872927883248122
66036,True,lbfgs,73.12663038844772,-0.024781287589945578,4.938660893163683,-0.19704796142894665,-0.4316085242027671,0.005783118683383381,0.4471210837612951,0.13732838254269902,-2.4943800292094154,-0.0001289496113909827,-1.8490632231568784,-0.048523257533906294,-0.4930632680316453,-0.0022069727487430413
66050,True,lbfgs,73.32446545668464,0.17305378064696697,4.991551580794107,-0.1441572737985224,-0.45176715740840095,-0.014375514522250499,0.3721338697733285,0.06234116855473243,-2.517647570772463,-0.023396491174438427,-1.9625459826759124,-0.16200601705294027,-0.4680703631652587,0.02278593211764357
66057,True,lbfgs,73.14836875542062,-0.0030429206170481393,5.17316950046941,0.037460645876779886,-0.40389522958267887,0.033496413303471584,0.33743557006288116,0.027642868844285073,-2.5024697793504838,-0.008218699752459369,-1.8042311265702318,-0.0036911609472596307,-0.4493286826868291,0.04152761259607318
66073,True,lbfgs,73.1798000449913,0.028388368953628174,4.9856358820624616,-0.15007297253016816,-0.4042504720400569,0.03314117084609358,0.2233304083762642,-0.0864622928423319,-2.4834204456790188,0.010830633919005628,-1.6757408675443868,0.12479909807858536,-0.4812040829655065,0.00965221231739577
66085,True,lbfgs,72.95453558375912,-0.19687609227854352,5.320636645370972,0.18492779077834243,-0.4350334440568649,0.0023581988292855627,0.18129077182178685,-0.12850192939680924,-2.5069137782579483,-0.012662698659923866,-1.8396549879475919,-0.03911502232461972,-0.45357913887441265,0.03727715640848961
66087,True,lbfgs,73.28474546314048,0.13333378710281352,4.972017880969295,-0.16369097362333473,-0.5457919506560834,-0.10840030776993298,0.18488783606719897,-0.12490486515139712,-2.4549732712179377,0.039277808380086654,-1.6684906679641982,0.13204929765877393,-0.38586856467521247,0.10498773060768979
