subject_id,task,premise_1,premise_2,number_models_generated,std_models_generated,minimum_models_generated,maximum_models_generated,n_samples,n_parameter_sets_used,epsilon,lambda,omega,sigma,task_type,simulation_setting
64707,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
64707,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
64707,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
64708,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
64708,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
64708,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
64708,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
64776,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
64776,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
64776,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
64776,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
64793,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
64793,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
64793,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
64793,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
64806,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
64806,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
64806,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
64806,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
64843,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
64843,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
64843,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
64843,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
64869,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
64869,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
64869,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
64869,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
64871,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
64871,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
64871,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
64871,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
64882,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
64882,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
64882,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
64882,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
64888,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
64888,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
64888,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
64888,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
64890,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
64890,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
64890,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
64890,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
64919,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
64919,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
64919,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
64919,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
64923,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
64923,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
64923,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
64923,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
64926,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.5,0.5,MT,10
64926,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.5,0.5,MP,10
64926,3,All B are C,All A are C,2.5,0.5,2,3,10,1,0.5,4.05,0.5,0.5,AC,10
64926,4,All B are C,No A are B,4.5,2.5788,2,8,10,1,0.5,4.05,0.5,0.5,DA,10
64939,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
64939,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
64939,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
64939,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
64947,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.5,0.2,MT,10
64947,2,All B are C,All A are B,2.3,0.4583,2,3,10,1,0.5,4.05,0.5,0.2,MP,10
64947,3,All B are C,All A are C,2.1,0.3,2,3,10,1,0.5,4.05,0.5,0.2,AC,10
64947,4,All B are C,No A are B,3.4,2.1541,2,7,10,1,0.5,4.05,0.5,0.2,DA,10
64973,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.5,0.2,MT,10
64973,2,All B are C,All A are B,2.3,0.4583,2,3,10,1,0.5,4.05,0.5,0.2,MP,10
64973,3,All B are C,All A are C,2.1,0.3,2,3,10,1,0.5,4.05,0.5,0.2,AC,10
64973,4,All B are C,No A are B,3.4,2.1541,2,7,10,1,0.5,4.05,0.5,0.2,DA,10
64976,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
64976,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
64976,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
64976,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
65018,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
65018,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
65018,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
65018,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
65021,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
65021,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
65021,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
65021,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
65028,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
65028,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
65028,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
65028,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
65048,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
65048,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
65048,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
65048,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
65063,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.5,0.2,MT,10
65063,2,All B are C,All A are B,2.3,0.4583,2,3,10,1,0.5,4.05,0.5,0.2,MP,10
65063,3,All B are C,All A are C,2.1,0.3,2,3,10,1,0.5,4.05,0.5,0.2,AC,10
65063,4,All B are C,No A are B,3.4,2.1541,2,7,10,1,0.5,4.05,0.5,0.2,DA,10
65065,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
65065,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
65065,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
65065,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
65071,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
65071,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
65071,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
65071,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
65079,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.7000000000000001,0.9,MT,10
65079,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.5,4.05,0.7000000000000001,0.9,MP,10
65079,3,All B are C,All A are C,2.9,0.3,2,3,10,1,0.5,4.05,0.7000000000000001,0.9,AC,10
65079,4,All B are C,No A are B,6.6,0.6633,6,8,10,1,0.5,4.05,0.7000000000000001,0.9,DA,10
65080,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
65080,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
65080,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
65080,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
65088,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.5,0.2,MT,10
65088,2,All B are C,All A are B,2.3,0.4583,2,3,10,1,0.5,4.05,0.5,0.2,MP,10
65088,3,All B are C,All A are C,2.1,0.3,2,3,10,1,0.5,4.05,0.5,0.2,AC,10
65088,4,All B are C,No A are B,3.4,2.1541,2,7,10,1,0.5,4.05,0.5,0.2,DA,10
65112,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
65112,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
65112,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
65112,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
65163,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.5,0.2,MT,10
65163,2,All B are C,All A are B,2.3,0.4583,2,3,10,1,0.5,4.05,0.5,0.2,MP,10
65163,3,All B are C,All A are C,2.1,0.3,2,3,10,1,0.5,4.05,0.5,0.2,AC,10
65163,4,All B are C,No A are B,3.4,2.1541,2,7,10,1,0.5,4.05,0.5,0.2,DA,10
65216,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.5,0.8,MT,10
65216,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.5,4.05,0.5,0.8,MP,10
65216,3,All B are C,All A are C,2.9,0.3,2,3,10,1,0.5,4.05,0.5,0.8,AC,10
65216,4,All B are C,No A are B,5.6,1.9079,2,8,10,1,0.5,4.05,0.5,0.8,DA,10
65222,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
65222,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
65222,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
65222,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
65278,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
65278,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
65278,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
65278,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
65305,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
65305,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
65305,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
65305,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
65322,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
65322,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
65322,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
65322,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
65323,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
65323,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
65323,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
65323,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
65466,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
65466,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
65466,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
65466,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
65502,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
65502,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
65502,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
65502,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
65527,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.7000000000000001,0.9,MT,10
65527,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.5,4.05,0.7000000000000001,0.9,MP,10
65527,3,All B are C,All A are C,2.9,0.3,2,3,10,1,0.5,4.05,0.7000000000000001,0.9,AC,10
65527,4,All B are C,No A are B,6.6,0.6633,6,8,10,1,0.5,4.05,0.7000000000000001,0.9,DA,10
65554,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
65554,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
65554,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
65554,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
65585,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
65585,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
65585,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
65585,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
65600,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
65600,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
65600,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
65600,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
65909,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
65909,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
65909,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
65909,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
65973,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
65973,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
65973,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
65973,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
65995,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
65995,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
65995,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
65995,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
66020,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
66020,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
66020,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
66020,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
66022,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
66022,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
66022,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
66022,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
66036,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
66036,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
66036,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
66036,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
66050,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
66050,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
66050,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
66050,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
66057,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
66057,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
66057,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
66057,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
66073,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
66073,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
66073,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
66073,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
66085,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
66085,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
66085,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
66085,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
66087,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
66087,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
66087,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
66087,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
66089,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
66089,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
66089,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
66089,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
66121,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
66121,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
66121,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
66121,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
66151,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
66151,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
66151,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
66151,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
66157,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.5,0.8,MT,10
66157,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.5,4.05,0.5,0.8,MP,10
66157,3,All B are C,All A are C,2.9,0.3,2,3,10,1,0.5,4.05,0.5,0.8,AC,10
66157,4,All B are C,No A are B,5.6,1.9079,2,8,10,1,0.5,4.05,0.5,0.8,DA,10
66201,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
66201,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
66201,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
66201,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
66206,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
66206,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
66206,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
66206,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
66275,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.4,MT,10
66275,2,All B are C,All A are B,2.3,0.4583,2,3,10,1,0.5,4.05,0.6000000000000001,0.4,MP,10
66275,3,All B are C,All A are C,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.4,AC,10
66275,4,All B are C,No A are B,3.1,2.2113,2,8,10,1,0.5,4.05,0.6000000000000001,0.4,DA,10
66305,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
66305,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
66305,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
66305,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
66312,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
66312,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
66312,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
66312,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
66314,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
66314,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
66314,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
66314,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
66373,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
66373,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
