"sona_id","age","gender","condition","stimulus","type","validity","believability","conflict","qnum","total_qnum","response","correct","rt","logRT","feelingR","rt_for","trial_num","statementEval"
"65021",18,"Female","Standard","<p>All mammals have fur.</p><p>Hedgehogs don't have fur.</p>","MT","Valid","Unbelievable","Conflict","5",66,"No","false",2174.20000001788,7.68441605977812,100,3976.20000001788,52,0
"65021",18,"Female","Standard","<p>All things made of metal shine.</p><p>Old pennies don't shine</p>","MT","Valid","Unbelievable","Conflict","4",100,"No","false",1959.5,7.58044461763969,100,2391,53,0
"65021",18,"Female","Standard","<p>All glass objects are fragile.</p><p>Sofas are not made of glass.</p>","DA","Invalid","Believable","Conflict","8",36,"No","true",4326.29999998212,8.372467952232,92,4308.09999999404,54,7
"65021",18,"Female","Standard","<p>All birds can fly.</p><p>Planes are not birds.</p>","DA","Invalid","Unbelievable","No-conflict","4",6,"No","true",1116.40000000596,7.01786450166751,100,5303.59999999404,55,0
"65021",18,"Female","Standard","<p>All fuel is liquid.</p><p>Coal is fuel.</p>","MP","Valid","Unbelievable","Conflict","6",31,"No","false",5136.19999998808,8.54406878541927,72,4878.10000002384,56,2
"65021",18,"Female","Standard","<p>All mammals have teeth.</p><p>Sharks are not mammals.</p>","DA","Invalid","Unbelievable","No-conflict","5",67,"No","true",3271.40000000596,8.09297330682625,94,3920.40000000596,57,0
"65021",18,"Female","Standard","<p>All vehicles have wheels.</p><p>Trolley suitcases have wheels.</p>","AC","Invalid","Unbelievable","No-conflict","1",124,"No","true",2657.80000001192,7.88525399190189,87,4363.79999998212,58,0
"65021",18,"Female","Standard","<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>","DA","Invalid","Believable","Conflict","1",28,"Yes","false",2366.20000001788,7.76904057182712,100,2767.89999997616,59,10
"65021",18,"Female","Standard","<p>All lemons are citruses.</p><p>Oranges are citruses.</p>","AC","Invalid","Unbelievable","No-conflict","6",60,"No","true",2441.20000001788,7.80024500067766,100,2676.69999998808,60,0
"65021",18,"Female","Standard","<p>All metal is hard to break.</p><p>Aluminum foil is not hard to break.</p>","MT","Valid","Unbelievable","Conflict","7",68,"No","false",2425.70000001788,7.79387542151855,97,3746.20000001788,61,2
"65021",18,"Female","Standard","<p>All birds have feathers.</p><p>Parrots have feathers.</p>","AC","Invalid","Believable","Conflict","7",8,"Yes","false",1238.20000001788,7.12141399109957,100,2437.70000001788,62,10
"65021",18,"Female","Standard","<p>All dogs have snouts.</p><p>Labradors are dogs.</p>","MP","Valid","Believable","No-conflict","3",17,"Yes","true",1600,7.37775890822787,100,3785.60000002384,63,10
"65021",18,"Female","Standard","<p>All things made of wood can be used as fuel.</p><p>Trees can be used as fuel.</p>","AC","Invalid","Believable","Conflict","3",102,"No","true",7152.89999997616,8.87527314785914,42,4731.69999998808,64,0
"65028",22,"Female","Neutral","<p>All greembs have roots.</p><p>Oaks are greembs.</p>","MP","Valid","Believable","No-conflict","2",41,"Yes","true",12927.700000003,9.46712757504631,78,2620.70000000298,1,7
"65028",22,"Female","Neutral","<p>All lava is rhully.</p><p>Water is rhully.</p>","AC","Invalid","Unbelievable","No-conflict","7",59,"No","true",13827.1000000089,9.53438571358991,50,3474.80000001192,2,0
"65028",22,"Female","Neutral","<p>All gheshes have snouts.</p><p>Labradors are gheshes.</p>","MP","Valid","Believable","No-conflict","3",34,"Yes","true",15750.5,9.66462738978163,81,2735.79999999702,3,8
"65028",22,"Female","Neutral","<p>All yempting requires shoes.</p><p>Swimming is not yempting.</p>","DA","Invalid","Believable","Conflict","7",128,"Yes","false",8025.40000000596,8.99036679099354,69,2816.69999998808,4,8
"65028",22,"Female","Neutral","<p>All things that are smoked are rorg.</p><p>Salad is not rorg.</p>","MT","Valid","Believable","No-conflict","4",107,"Yes","true",6146,8.72355674269043,84,2599.70000000298,5,8
"65028",22,"Female","Neutral","<p>All jilms are sour.</p><p>Oranges are jilms.</p>","MP","Valid","Unbelievable","Conflict","8",52,"Yes","true",3863.09999999404,8.2592252489463,84,3633.20000000298,6,8
"65028",22,"Female","Neutral","<p>All things that need meiv have lungs.</p><p>Dead people don't need meiv.</p>","DA","Invalid","Unbelievable","No-conflict","3",108,"No","true",27966,10.2387447656008,33,2642.79999999702,7,8
"65028",22,"Female","Neutral","<p>All dogs have zems.</p><p>Labradors have zems.</p>","AC","Invalid","Believable","Conflict","4",19,"Yes","false",10078.099999994,9.21812003179441,62,2294.79999999702,8,10
"65028",22,"Female","Neutral","<p>All sports require gnourns.</p><p>Talking does not require gnourns.</p>","MT","Valid","Believable","No-conflict","3",92,"Yes","true",24021.5,10.0867045416442,50,2241.70000000298,9,8
"65028",22,"Female","Neutral","<p>All birds can chid.</p><p>Penguins cannot chid.</p>","MT","Valid","Unbelievable","Conflict","1",4,"Yes","true",1829.09999999404,7.51157932157862,77,2077.20000000298,10,5
"65028",22,"Female","Neutral","<p>All metals are hwill.</p><p>Mercury is not hwill.</p>","MT","Valid","Unbelievable","Conflict","2",71,"Yes","true",5240.39999999106,8.56415311027781,76,2091.79999999702,11,2
"65028",22,"Female","Neutral","<p>All suldes have skin.</p><p>Newborns are suldes.</p>","MP","Valid","Believable","No-conflict","8",94,"Yes","true",10648.5,9.27317431614755,68,3348.40000000596,12,10
"65028",22,"Female","Neutral","<p>All mammals have bribbs.</p><p>Hedgehogs don't have bribbs.</p>","MT","Valid","Unbelievable","Conflict","5",65,"Yes","true",4043.89999999106,8.30496485184032,68,2016.79999999702,13,5
"65028",22,"Female","Neutral","<p>All sherg is liquid.</p><p>Coal is sherg.</p>","MP","Valid","Unbelievable","Conflict","6",85,"Yes","true",15165.799999997,9.62679817178088,50,3280.09999999404,14,5
"65028",22,"Female","Neutral","<p>All Hult countries are cold.</p><p>Indonesia is not a Hult country.</p>","DA","Invalid","Believable","Conflict","5",45,"No","true",7068.60000000894,8.86341771948139,50,3142.40000000596,15,8
"65028",22,"Female","Neutral","<p>All joughts are green.</p><p>Mushrooms are not joughts.</p>","DA","Invalid","Believable","Conflict","6",53,"No","true",6573.89999999106,8.79086254266811,50,1786.5,16,4
"65028",22,"Female","Neutral","<p>All plants are slourby.</p><p>Mushrooms are not slourby.</p>","MT","Valid","Believable","No-conflict","6",77,"Yes","true",18822.299999997,9.84279761608658,72,1991.5,17,7
"65028",22,"Female","Neutral","<p>All vehicles need rorgs.</p><p>Bicycles do not need rorgs.</p>","MT","Valid","Unbelievable","Conflict","8",126,"Yes","true",4332.79999999702,8.37396926327721,67,2355.10000000894,18,1
"65028",22,"Female","Neutral","<p>All trees will become crill.</p><p>Skyscrapers under construction will become crill.</p>","AC","Invalid","Unbelievable","No-conflict","4",119,"No","true",20291.599999994,9.91796228629015,41,4157.5,19,2
"65028",22,"Female","Neutral","<p>All taizes have wheels.</p><p>Trolley suitcasees are not taizes.</p>","DA","Invalid","Unbelievable","No-conflict","2",96,"No","true",39204.5,10.5765468151084,50,2322.10000000894,20,3
"65028",22,"Female","Neutral","<p>All fish varl.</p><p>Dolphins varl.</p>","AC","Invalid","Unbelievable","No-conflict","5",21,"No","true",NA,NA,32,2595,21,10
"65028",22,"Female","Neutral","<p>All joughts are green.</p><p>Solar panels are not joughts.</p>","DA","Invalid","Unbelievable","No-conflict","8",54,"No","true",8455.09999999404,9.04252508858315,60,2262.20000000298,22,0
"65028",22,"Female","Neutral","<p>All greembs grow leaves.</p><p>Pines are greembs.</p>","MP","Valid","Unbelievable","Conflict","7",39,"Yes","true",1609.5,7.38367885073886,70,1718.09999999404,23,7
"65028",22,"Female","Neutral","<p>All trees have snurfs.</p><p>Oaks have snurfs.</p>","AC","Invalid","Believable","Conflict","1",118,"Yes","false",8320.80000001192,9.02651368304036,50,2753.79999999702,24,9
"65028",22,"Female","Neutral","<p>All Scandinavian countries are volmy.</p><p>Indonesia is not volmy.</p>","MT","Valid","Believable","No-conflict","5",84,"Yes","true",3762.10000000894,8.2327325911156,50,3434.79999999702,25,8
"65028",22,"Female","Neutral","<p>All humans have roalts.</p><p>Newborns have roalts.</p>","AC","Invalid","Believable","Conflict","8",47,"Yes","false",28679.5,10.2639378608098,50,3685.40000000596,26,10
"65028",22,"Female","Neutral","<p>All things that are nank are bad for your health.</p><p>Salad is not nank.</p>","DA","Invalid","Believable","Conflict","3",104,"Yes","false",6618.29999999702,8.79759381836938,50,2433.29999999702,27,7
"65028",22,"Female","Neutral","<p>All greembs will become tall.</p><p>Bonsai are greembs.</p>","MP","Valid","Unbelievable","Conflict","3",42,"Yes","true",3478.89999999106,8.15447143084434,50,2410.70000000298,28,7
"65028",22,"Female","Neutral","<p>All broans can fly.</p><p>Planes are not broans.</p>","DA","Invalid","Unbelievable","No-conflict","4",10,"No","true",17490.6000000089,9.76941887274207,50,2314.90000000596,29,2
"65028",22,"Female","Neutral","<p>All smolns are solid.</p><p>Ceramic is not a smoln.</p>","DA","Invalid","Unbelievable","No-conflict","1",89,"Yes","false",3002.80000001192,8.00730046570282,49,3438.70000000298,30,3
"65028",22,"Female","Neutral","<p>All lemons are kelcks.</p><p>Oranges are kelcks.</p>","AC","Invalid","Unbelievable","No-conflict","6",61,"Yes","false",13110.599999994,9.48117634230042,50,2158.60000000894,31,1
"65028",22,"Female","Neutral","<p>All smolns are hard to break.</p><p>Bricks are not smolns.</p>","DA","Invalid","Unbelievable","No-conflict","7",88,"No","true",10932.400000006,9.29948613620714,50,2099.79999999702,32,2
"65028",22,"Female","Neutral","<p>All things made of metal kring.</p><p>Diamonds kring.</p>","AC","Invalid","Unbelievable","No-conflict","3",98,"Yes","false",12418.3000000119,9.42692647011361,50,1890.09999999404,33,5
"65028",22,"Female","Neutral","<p>All cycling requires mirts.</p><p>Swimming does not require mirts.</p>","MT","Valid","Believable","No-conflict","7",14,"Yes","true",14198.700000003,9.56090569010289,52,1833.69999998808,34,9
"65028",22,"Female","Neutral","<p>All sweabes have two legs.</p><p>Leg amputees are sweabes.</p>","MP","Valid","Unbelievable","Conflict","2",95,"Yes","true",7561.80000001192,8.93086453607308,50,1925.5,35,3
"65028",22,"Female","Neutral","<p>All things made of metal are rondsy.</p><p>Old pennies are not rondsy.</p>","MT","Valid","Unbelievable","Conflict","4",97,"Yes","true",17516.1000000089,9.7708757369715,50,2414.59999999404,36,6
"65028",22,"Female","Neutral","<p>All gnapting require equipment.</p><p>Talking is not gnapting.</p>","DA","Invalid","Believable","Conflict","4",38,"Yes","false",5909.40000000596,8.68429958240472,50,2032.5,37,7
"65028",22,"Female","Neutral","<p>All brubs can be used as fuel.</p><p>Trees are brubs.</p>","MP","Valid","Believable","No-conflict","4",12,"Yes","true",3171.29999999702,8.06189687744179,50,1814.29999999702,38,5
"65028",22,"Female","Neutral","<p>All African countries are clett.</p><p>The North Pole is not clett.</p>","MT","Valid","Believable","No-conflict","1",1,"No","false",4802.5,8.47689189464271,50,2056.60000000894,39,9
"65028",22,"Female","Neutral","<p>All krirks need water.</p><p>Roses are krirks.</p>","MP","Valid","Believable","No-conflict","1",56,"Yes","true",2447.10000000894,7.8026589289783,51,2557.5,40,8
"65028",22,"Female","Neutral","<p>All krirks need air.</p><p>Daisies are krirks.</p>","MP","Valid","Believable","No-conflict","5",55,"Yes","true",1918.30000001192,7.55919465614851,71,2981.5,41,9
"65028",22,"Female","Neutral","<p>All birds have spuckes.</p><p>Parrots have spuckes.</p>","AC","Invalid","Believable","Conflict","7",9,"No","true",7672.70000000298,8.94542385327738,35,3047.09999999404,42,10
"65028",22,"Female","Neutral","<p>All skoges have legs.</p><p>Snakes are skoges.</p>","MP","Valid","Unbelievable","Conflict","5",86,"Yes","true",3090.39999999106,8.03605581134918,53,2025.10000000894,43,4
"65028",22,"Female","Neutral","<p>All broans have feathers.</p><p>Parrots are broans.</p>","MP","Valid","Believable","No-conflict","7",11,"Yes","true",7856.89999999106,8.96914740558955,50,2372.79999999702,44,9
"65028",22,"Female","Neutral","<p>All Strish countries are warm.</p><p>The North Pole is not a Strish country.</p>","DA","Invalid","Believable","Conflict","2",93,"No","true",4435.60000000894,8.39741817308108,50,2370.29999999702,45,9
"65028",22,"Female","Neutral","<p>All metal is urbes.</p><p>Aluminum foil is not urbes.</p>","MT","Valid","Unbelievable","Conflict","7",70,"Yes","true",9721.09999999404,9.18205405977506,61,2476.70000000298,46,2
"65028",22,"Female","Neutral","<p>All hirks have teeth.</p><p>Sharks are not hirks.</p>","DA","Invalid","Unbelievable","No-conflict","5",44,"No","true",5314.09999999404,8.57811894435761,50,1870.29999999702,47,2
"65028",22,"Female","Neutral","<p>All humans have frelns.</p><p>Amputees don't have frelns.</p>","MT","Valid","Unbelievable","Conflict","3",46,"Yes","true",10475.3999999911,9.25678493021793,50,2317.30000001192,48,0
"65028",22,"Female","Neutral","<p>All things made of wood can be zabbed.</p><p>Trees can be zabbed.</p>","AC","Invalid","Believable","Conflict","3",103,"Yes","false",20146.099999994,9.91076600025453,50,2430.5,49,8
"65028",22,"Female","Neutral","<p>All slifth is liquid.</p><p>Water is not slifth.</p>","DA","Invalid","Unbelievable","No-conflict","6",87,"No","true",15466.299999997,9.64641874236848,50,1668.79999999702,50,2
"65028",22,"Female","Neutral","<p>All plants need draks.</p><p>Solar panels need draks.</p>","AC","Invalid","Unbelievable","No-conflict","8",78,"No","true",4175.70000000298,8.33703728790218,50,1987.5,51,0
"65028",22,"Female","Neutral","<p>All glass objects are sarky.</p><p>Sofas are not sarky.</p>","MT","Valid","Believable","No-conflict","8",37,"No","false",3003.40000000596,8.00750025924816,50,1617.5,52,8
"65028",22,"Female","Neutral","<p>All fuel is veag.</p><p>Coal is not veag.</p>","MT","Valid","Unbelievable","Conflict","6",33,"Yes","true",6988.39999999106,8.85200691059901,56,3497.89999999106,53,4
"65028",22,"Female","Neutral","<p>All fruits can be feffed.</p><p>Knives cannot be feffed.</p>","MT","Valid","Believable","No-conflict","2",30,"Yes","true",3981,8.28928832300032,55,2976.29999999702,54,10
"65028",22,"Female","Neutral","<p>All hirks can walk.</p><p>Whales are hirks.</p>","MP","Valid","Unbelievable","Conflict","1",43,"Yes","true",4379.59999999404,8.38471267499791,54,2442.30000001192,55,1
"65028",22,"Female","Neutral","<p>All greembs have branches.</p><p>Maples are greembs.</p>","MP","Valid","Believable","No-conflict","6",40,"Yes","true",6121.5,8.71956244351397,69,1881.39999999106,56,7
"65028",22,"Female","Neutral","<p>All flowers need grurm.</p><p>Daisies need grurm.</p>","AC","Invalid","Believable","Conflict","5",24,"Yes","false",23638.6000000089,10.0706362481085,69,3461.40000000596,57,10
"65028",22,"Female","Neutral","<p>All vehicles have phrods.</p><p>Trolley suitcases have phrods.</p>","AC","Invalid","Unbelievable","No-conflict","1",122,"Yes","false",8224.20000000298,9.01483630646575,70,1733.89999999106,58,3
"65028",22,"Female","Neutral","<p>All things that need meiv have lungs.</p><p>Fire needs meiv.</p>","MP","Valid","Unbelievable","Conflict","4",109,"Yes","true",9681.59999999404,9.17798245586744,68,1988.59999999404,59,0
"65028",22,"Female","Neutral","<p>All worbl objects are fragile.</p><p>Sofas are not made of worbl.</p>","DA","Invalid","Believable","Conflict","8",127,"No","true",10833.6000000089,9.29040769473221,50,2064,60,6
"65028",22,"Female","Neutral","<p>All trees have smeifs.</p><p>Maples have smeifs.</p>","AC","Invalid","Believable","Conflict","6",117,"No","true",4323.70000000298,8.37186679614936,50,1979.09999999404,61,7
"65028",22,"Female","Neutral","<p>All mammals can jaut.</p><p>Birds can jaut.</p>","AC","Invalid","Unbelievable","No-conflict","2",62,"No","true",10084.400000006,9.21874495432058,51,1947.5,62,3
"65028",22,"Female","Neutral","<p>All flowers need vak.</p><p>Roses need vak.</p>","AC","Invalid","Believable","Conflict","2",25,"No","true",8133.39999999106,9.0037343192998,50,2181.09999999404,63,10
"65028",22,"Female","Neutral","<p>All nusks can be eaten.</p><p>Knives are not nusks.</p>","DA","Invalid","Believable","Conflict","1",74,"No","true",3312.90000000596,8.10557921772299,50,1558.09999999404,64,10
"65048",19,"Female","Neutral","<p>All smolns are hard to break.</p><p>Bricks are not smolns.</p>","DA","Invalid","Unbelievable","No-conflict","7",88,"Yes","false",9192.79999995232,9.12617584793824,76,2794.5,1,0
"65048",19,"Female","Neutral","<p>All joughts are green.</p><p>Solar panels are not joughts.</p>","DA","Invalid","Unbelievable","No-conflict","8",54,"No","true",8455.09999990463,9.04252508857257,75,2725,2,0
"65048",19,"Female","Neutral","<p>All vehicles need rorgs.</p><p>Bicycles do not need rorgs.</p>","MT","Valid","Unbelievable","Conflict","8",126,"Yes","true",10870,9.29376198011525,69,2267.30000019073,3,0
"65048",19,"Female","Neutral","<p>All worbl objects are fragile.</p><p>Sofas are not made of worbl.</p>","DA","Invalid","Believable","Conflict","8",127,"Yes","false",7225.89999985695,8.885427072677,75,4153.79999995232,4,8
"65048",19,"Female","Neutral","<p>All things that need meiv have lungs.</p><p>Fire needs meiv.</p>","MP","Valid","Unbelievable","Conflict","4",109,"Yes","true",1987.5,7.59463284652849,81,3248.79999995232,5,0
"65048",19,"Female","Neutral","<p>All humans have roalts.</p><p>Newborns have roalts.</p>","AC","Invalid","Believable","Conflict","8",47,"Yes","false",4169.29999995232,8.33550343498295,100,6918.30000019073,6,10
"65048",19,"Female","Neutral","<p>All mammals can jaut.</p><p>Birds can jaut.</p>","AC","Invalid","Unbelievable","No-conflict","2",62,"No","true",19379.0999999046,9.871950444733,68,3611.79999995232,7,1
"65048",19,"Female","Neutral","<p>All humans have frelns.</p><p>Amputees don't have frelns.</p>","MT","Valid","Unbelievable","Conflict","3",46,"No","false",21822.5999999046,9.99070140902103,53,4376.29999995232,8,0
"65048",19,"Female","Neutral","<p>All greembs will become tall.</p><p>Bonsai are greembs.</p>","MP","Valid","Unbelievable","Conflict","3",42,"Yes","true",2829.5,7.94785529658258,85,3794.19999980927,9,10
"65048",19,"Female","Neutral","<p>All birds have spuckes.</p><p>Parrots have spuckes.</p>","AC","Invalid","Believable","Conflict","7",9,"Yes","false",2475.5,7.81419767480148,100,5365.09999990463,10,10
"65048",19,"Female","Neutral","<p>All krirks need water.</p><p>Roses are krirks.</p>","MP","Valid","Believable","No-conflict","1",56,"Yes","true",2711.30000019073,7.90518350371958,87,3778.90000009537,11,10
"65048",19,"Female","Neutral","<p>All sherg is liquid.</p><p>Coal is sherg.</p>","MP","Valid","Unbelievable","Conflict","6",85,"No","false",1902.30000019073,7.55081895947436,76,3995.70000004768,12,1
"65048",19,"Female","Neutral","<p>All African countries are clett.</p><p>The North Pole is not clett.</p>","MT","Valid","Believable","No-conflict","1",1,"Yes","true",8584.59999990463,9.0577251793404,77,8109.30000019073,13,10
"65048",19,"Female","Neutral","<p>All trees have smeifs.</p><p>Maples have smeifs.</p>","AC","Invalid","Believable","Conflict","6",117,"Yes","false",2853.90000009537,7.95644175891394,65,5390.39999985695,14,10
"65048",19,"Female","Neutral","<p>All joughts are green.</p><p>Mushrooms are not joughts.</p>","DA","Invalid","Believable","Conflict","6",53,"Yes","false",11077.3999998569,9.31266227571238,54,5157.89999985695,15,8
"65048",19,"Female","Neutral","<p>All birds can chid.</p><p>Penguins cannot chid.</p>","MT","Valid","Unbelievable","Conflict","1",4,"No","false",11955.2000000477,9.3889216091584,70,2900.60000014305,16,1
"65048",19,"Female","Neutral","<p>All sports require gnourns.</p><p>Talking does not require gnourns.</p>","MT","Valid","Believable","No-conflict","3",92,"Yes","true",3750.5,8.22964444340969,70,2610.5,17,10
"65048",19,"Female","Neutral","<p>All gnapting require equipment.</p><p>Talking is not gnapting.</p>","DA","Invalid","Believable","Conflict","4",38,"Yes","false",6622.90000009537,8.79828861948761,70,2771,18,9
"65048",19,"Female","Neutral","<p>All trees will become crill.</p><p>Skyscrapers under construction will become crill.</p>","AC","Invalid","Unbelievable","No-conflict","4",119,"No","true",6106.70000004768,8.71714180806821,77,4870.5,19,0
"65048",19,"Female","Neutral","<p>All skoges have legs.</p><p>Snakes are skoges.</p>","MP","Valid","Unbelievable","Conflict","5",86,"Yes","true",NA,NA,41,3639.09999990463,20,9
"65048",19,"Female","Neutral","<p>All plants are slourby.</p><p>Mushrooms are not slourby.</p>","MT","Valid","Believable","No-conflict","6",77,"No","false",2592.79999995232,7.86049365180895,61,2850.79999995232,21,1
"65048",19,"Female","Neutral","<p>All Strish countries are warm.</p><p>The North Pole is not a Strish country.</p>","DA","Invalid","Believable","Conflict","2",93,"Yes","false",9918.29999995232,9.20213681462069,70,19752.2999999523,22,10
"65048",19,"Female","Neutral","<p>All hirks can walk.</p><p>Whales are hirks.</p>","MP","Valid","Unbelievable","Conflict","1",43,"No","false",4624.70000004768,8.43916678298815,82,7637.20000004768,23,0
"65048",19,"Female","Neutral","<p>All hirks have teeth.</p><p>Sharks are not hirks.</p>","DA","Invalid","Unbelievable","No-conflict","5",44,"No","true",2533.5,7.83735702491596,75,3368.40000009537,24,0
"65048",19,"Female","Neutral","<p>All metals are hwill.</p><p>Mercury is not hwill.</p>","MT","Valid","Unbelievable","Conflict","2",71,"No","false",22924.4000000954,10.0399571244853,54,3675.59999990463,25,0
"65048",19,"Female","Neutral","<p>All metal is urbes.</p><p>Aluminum foil is not urbes.</p>","MT","Valid","Unbelievable","Conflict","7",70,"No","false",19112.4000000954,9.85809261805073,53,3031,26,2
"65048",19,"Female","Neutral","<p>All lava is rhully.</p><p>Water is rhully.</p>","AC","Invalid","Unbelievable","No-conflict","7",59,"No","true",NA,NA,53,3201.09999990463,27,1
"65048",19,"Female","Neutral","<p>All broans can fly.</p><p>Planes are not broans.</p>","DA","Invalid","Unbelievable","No-conflict","4",10,"No","true",2995.69999980927,8.0049332060484,99,6324.59999990463,28,0
"65048",19,"Female","Neutral","<p>All things made of metal kring.</p><p>Diamonds kring.</p>","AC","Invalid","Unbelievable","No-conflict","3",98,"No","true",20132.7000000477,9.91010063780874,56,3300.79999995232,29,0
"65048",19,"Female","Neutral","<p>All vehicles have phrods.</p><p>Trolley suitcases have phrods.</p>","AC","Invalid","Unbelievable","No-conflict","1",122,"Yes","false",6488.79999995232,8.77783289274879,54,3334.70000004768,30,7
"65048",19,"Female","Neutral","<p>All greembs grow leaves.</p><p>Pines are greembs.</p>","MP","Valid","Unbelievable","Conflict","7",39,"Yes","true",6160.20000004768,8.72586452354071,58,3248,31,10
"65048",19,"Female","Neutral","<p>All fruits can be feffed.</p><p>Knives cannot be feffed.</p>","MT","Valid","Believable","No-conflict","2",30,"Yes","true",2695.79999995232,7.89945028528648,88,2884.60000014305,32,10
"65048",19,"Female","Neutral","<p>All fuel is veag.</p><p>Coal is not veag.</p>","MT","Valid","Unbelievable","Conflict","6",33,"No","false",1943,7.57198844937744,73,3176.79999995232,33,0
"65048",19,"Female","Neutral","<p>All greembs have roots.</p><p>Oaks are greembs.</p>","MP","Valid","Believable","No-conflict","2",41,"Yes","true",2264.09999990463,7.72493260791681,70,3164.60000014305,34,10
"65048",19,"Female","Neutral","<p>All greembs have branches.</p><p>Maples are greembs.</p>","MP","Valid","Believable","No-conflict","6",40,"Yes","true",1526,7.3304052118444,75,2657.89999985695,35,10
"65048",19,"Female","Neutral","<p>All slifth is liquid.</p><p>Water is not slifth.</p>","DA","Invalid","Unbelievable","No-conflict","6",87,"No","true",1568.90000009537,7.3581300158997,80,3752.90000009537,36,0
"65048",19,"Female","Neutral","<p>All smolns are solid.</p><p>Ceramic is not a smoln.</p>","DA","Invalid","Unbelievable","No-conflict","1",89,"No","true",4143.19999980927,8.32922371506365,61,3515.09999990463,37,0
"65048",19,"Female","Neutral","<p>All fish varl.</p><p>Dolphins varl.</p>","AC","Invalid","Unbelievable","No-conflict","5",21,"No","true",13150.2000000477,9.48419224661935,52,4564.5,38,2
"65048",19,"Female","Neutral","<p>All nusks can be eaten.</p><p>Knives are not nusks.</p>","DA","Invalid","Believable","Conflict","1",74,"Yes","false",2811.60000014305,7.94150899535263,97,3691.40000009537,39,10
"65048",19,"Female","Neutral","<p>All gheshes have snouts.</p><p>Labradors are gheshes.</p>","MP","Valid","Believable","No-conflict","3",34,"Yes","true",8510.29999995232,9.04903247358441,74,5350.89999985695,40,8
"65048",19,"Female","Neutral","<p>All glass objects are sarky.</p><p>Sofas are not sarky.</p>","MT","Valid","Believable","No-conflict","8",37,"Yes","true",5175.30000019073,8.55165258750466,86,3351.5,41,10
"65048",19,"Female","Neutral","<p>All flowers need vak.</p><p>Roses need vak.</p>","AC","Invalid","Believable","Conflict","2",25,"Yes","false",1059.29999995232,6.96536359155744,92,3125.39999985695,42,10
"65048",19,"Female","Neutral","<p>All taizes have wheels.</p><p>Trolley suitcasees are not taizes.</p>","DA","Invalid","Unbelievable","No-conflict","2",96,"Yes","false",15977.9000000954,9.67896179642279,35,2542,43,1
"65048",19,"Female","Neutral","<p>All broans have feathers.</p><p>Parrots are broans.</p>","MP","Valid","Believable","No-conflict","7",11,"Yes","true",5420.40000009537,8.59792489246615,88,2737.70000004768,44,10
"65048",19,"Female","Neutral","<p>All things made of metal are rondsy.</p><p>Old pennies are not rondsy.</p>","MT","Valid","Unbelievable","Conflict","4",97,"No","false",16730.5,9.72498867996584,74,3667.09999990463,45,2
"65048",19,"Female","Neutral","<p>All Scandinavian countries are volmy.</p><p>Indonesia is not volmy.</p>","MT","Valid","Believable","No-conflict","5",84,"Yes","true",2238.70000004768,7.71365061925514,81,3116.90000009537,46,10
"65048",19,"Female","Neutral","<p>All cycling requires mirts.</p><p>Swimming does not require mirts.</p>","MT","Valid","Believable","No-conflict","7",14,"Yes","true",1876.10000014305,7.53695043312581,99,2921.40000009537,47,10
"65048",19,"Female","Neutral","<p>All things made of wood can be zabbed.</p><p>Trees can be zabbed.</p>","AC","Invalid","Believable","Conflict","3",103,"Yes","false",1178.5,7.07199772237619,99,3415.20000004768,48,10
"65048",19,"Female","Neutral","<p>All things that are nank are bad for your health.</p><p>Salad is not nank.</p>","DA","Invalid","Believable","Conflict","3",104,"Yes","false",2159.89999985695,7.67781720324398,94,3232.09999990463,49,9
"65048",19,"Female","Neutral","<p>All sweabes have two legs.</p><p>Leg amputees are sweabes.</p>","MP","Valid","Unbelievable","Conflict","2",95,"No","false",15103.7000000477,9.62269502590305,53,2751.10000014305,50,1
"65048",19,"Female","Neutral","<p>All dogs have zems.</p><p>Labradors have zems.</p>","AC","Invalid","Believable","Conflict","4",19,"Yes","false",782.099999904633,6.66198260948563,100,4192.79999995232,51,10
"65048",19,"Female","Neutral","<p>All jilms are sour.</p><p>Oranges are jilms.</p>","MP","Valid","Unbelievable","Conflict","8",52,"Yes","true",11855.2999999523,9.38053030395345,75,3600.5,52,8
"65048",19,"Female","Neutral","<p>All things that need meiv have lungs.</p><p>Dead people don't need meiv.</p>","DA","Invalid","Unbelievable","No-conflict","3",108,"No","true",6628.79999995232,8.79917907131594,67,5380.70000004768,53,1
"65048",19,"Female","Neutral","<p>All brubs can be used as fuel.</p><p>Trees are brubs.</p>","MP","Valid","Believable","No-conflict","4",12,"Yes","true",8358.30000019073,9.031010336141,54,2636.69999980927,54,8
"65048",19,"Female","Neutral","<p>All krirks need air.</p><p>Daisies are krirks.</p>","MP","Valid","Believable","No-conflict","5",55,"Yes","true",3652.79999995232,8.20324927576248,68,3422.70000004768,55,10
"65048",19,"Female","Neutral","<p>All yempting requires shoes.</p><p>Swimming is not yempting.</p>","DA","Invalid","Believable","Conflict","7",128,"Yes","false",8821.79999995232,9.08498120980626,99,4395.30000019073,56,10
"65048",19,"Female","Neutral","<p>All flowers need grurm.</p><p>Daisies need grurm.</p>","AC","Invalid","Believable","Conflict","5",24,"Yes","false",787.5,6.66886337069979,100,2831.59999990463,57,10
"65048",19,"Female","Neutral","<p>All suldes have skin.</p><p>Newborns are suldes.</p>","MP","Valid","Believable","No-conflict","8",94,"Yes","true",1636.59999990463,7.40037619803501,100,3466.40000009537,58,10
