subject_id,item_id,sequence,condition,confidence,is_correct_binary,fitted,residual,standardized_residual,absolute_standardized_residual
64615,15,57,Standard,86.0,1,93.52422800897514,-7.524228008975143,-0.45115114667506345,0.45115114667506345
64615,101,58,Standard,74.0,1,93.66849186662563,-19.66849186662563,-1.179318682051203,1.179318682051203
64615,64,59,Standard,80.0,0,89.86972600112524,-9.869726001125244,-0.591786718513178,0.591786718513178
64615,48,60,Standard,100.0,1,97.11517877081653,2.8848212291834727,0.17297328097264328,0.17297328097264328
64615,20,61,Standard,100.0,0,88.52512125755494,11.474878742445057,0.6880313430741622,0.6880313430741622
64615,60,62,Standard,99.0,1,91.36802017859299,7.631979821407015,0.45761192294034525,0.45761192294034525
64615,120,63,Standard,91.0,0,88.05851472593922,2.9414852740607813,0.17637084531959707,0.17637084531959707
64615,66,64,Standard,80.0,0,88.04014884927243,-8.040148849272427,-0.4820856529680732,0.4820856529680732
64652,86,1,Neutral,95.0,1,87.84172752381204,7.15827247618796,0.4292085290334817,0.4292085290334817
64652,14,2,Neutral,93.0,1,89.7547408359917,3.245259164008303,0.1945850645878454,0.1945850645878454
64652,122,3,Neutral,84.0,1,84.80360409033112,-0.8036040903311203,-0.04818393413825292,0.04818393413825292
64652,85,4,Neutral,99.0,1,88.10246916248647,10.897530837513528,0.6534136827600934,0.6534136827600934
64652,127,5,Neutral,89.0,1,84.58910042942875,4.410899570571246,0.26447662095806335,0.26447662095806335
64652,70,6,Neutral,94.0,1,85.01907583400175,8.980924165998246,0.5384943453147396,0.5384943453147396
64652,19,7,Neutral,93.0,1,89.86529070553941,3.134709294460592,0.18795651739978353,0.18795651739978353
64652,53,8,Neutral,91.0,1,82.93727104606478,8.06272895393522,0.48343955134788186,0.48343955134788186
64652,74,9,Neutral,70.0,1,84.08783465667955,-14.087834656679547,-0.8447036362997428,0.8447036362997428
64652,104,10,Neutral,64.0,1,87.07854264279462,-23.078542642794616,-1.3837846174340378,1.3837846174340378
