subject_id,n_observations,mean_residual,residual_sd,mean_absolute_residual,max_absolute_standardized_residual,rate_abs_standardized_residual_gt_2
64888,64,0.29710568000936566,9.264941241141722,5.005882364664986,3.5392570124714466,0.015625
66520,64,0.5842367784936238,12.908643703291975,4.902174710568116,5.846809572079818,0.015625
65018,64,-0.8611323375250993,6.84674179888536,4.863172810035875,1.6116014793769418,0.0
64363,64,0.5193307647056213,12.60946163646584,4.7941338998949865,5.691171622861372,0.015625
64806,64,0.49356464952417034,12.459981346792185,4.783618157268821,5.633194790110271,0.015625
64369,64,0.49356464952361523,7.145700124629141,4.778419697996587,2.3278028477547386,0.015625
65063,64,0.37580857649368493,12.481401430565418,4.69042243034995,5.655054820222095,0.015625
65585,64,0.009224110458678103,5.4675819523722105,4.2926123530988045,0.8576651482804611,0.0
67105,64,-0.12552273470946318,5.514159221626878,4.251331684274787,0.9806225883049193,0.0
67013,64,-0.09677848635644226,4.883667155267179,4.028934882864208,0.9001803718842535,0.0
66314,64,-0.5552194056491939,4.366524037927272,3.4337998572086024,0.7029504923389448,0.0
64065,64,-0.5634420502834951,6.550622700864942,3.3159733464126586,2.690690558072307,0.015625
63873,64,0.40977389545591003,4.427675126885963,3.1447604318809157,1.0813009029579075,0.0
67058,64,0.525234191745622,3.7548759056505285,3.1304596301242924,0.529523774479444,0.0
64708,64,0.48094822406766347,3.7362666949300487,3.031456114128349,0.7401170868563594,0.0
65909,64,-0.3280219818767992,3.723524450259652,2.9750427957041357,0.53937085400166,0.0
67424,64,0.6207475350353517,3.3290044464483612,2.7235887418022107,0.5431575351363837,0.0
65466,64,0.4298523029885466,3.2045475534247876,2.7122883170427183,0.41842424142512713,0.0
64392,64,-0.5536842926053752,3.3701883629593326,2.647018058417613,0.5530137323015532,0.0
64450,64,0.3061282649034436,3.2352611252971544,2.6109418030793616,0.45493119645879526,0.0
